year;date;time;y;x;type;injured;died
2021;10.3.2021;7:40:00;43,20941;23,29854;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;10.3.2021;8:10:00;43,38445;23,2699;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;10.3.2021;8:10:00;43,38445;23,2699;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;10.3.2021;12:10:00;43,40753;23,22548;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;10.3.2021;12:10:00;43,40753;23,22548;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;11.3.2021;10:55:00;43,41887;23,22203;Няма информация;да;не
2021;11.3.2021;10:55:00;43,41887;23,22203;Няма информация;не;не
2021;10.3.2021;21:55:00;43,82027;23,23816;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;12.3.2021;12:00:00;43,2358;23,13451;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;12.3.2021;12:00:00;43,2358;23,13451;БЛЪСКАНЕ НА ПАРКИРАНО ППС;да;не
2021;1.1.2021;7:00:00;42,18537;24,76784;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;4.1.2021;8:20:00;42,16673;24,75182;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.1.2021;8:20:00;42,16673;24,75182;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;21.1.2021;19:15:00;42,12349;24,73346;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;24.6.2021;23:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;24.6.2021;23:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;24.6.2021;23:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;25.6.2021;10:10:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;25.6.2021;13:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;25.6.2021;13:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;25.6.2021;14:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;25.6.2021;14:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;25.6.2021;14:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;25.6.2021;22:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;25.6.2021;22:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;26.6.2021;2:02:00;42,24983;24,57676;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;26.6.2021;10:15:00;;;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;26.6.2021;10:15:00;;;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;26.6.2021;10:00:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;26.6.2021;10:00:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;26.6.2021;12:35:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;26.6.2021;12:35:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;26.6.2021;12:00:00;42,10675;25,25746;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;да;не
2021;22.1.2021;5:40:00;42,14838;24,73089;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;26.6.2021;15:30:00;42,28017;24,73227;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;26.6.2021;15:30:00;42,28017;24,73227;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;26.6.2021;15:30:00;42,28017;24,73227;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;26.6.2021;16:38:00;42,38208;24,77814;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.6.2021;16:38:00;42,38208;24,77814;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.6.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;26.6.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;26.6.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;26.6.2021;19:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.6.2021;19:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.6.2021;19:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.6.2021;21:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.6.2021;21:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.6.2021;21:20:00;;;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;да;не
2021;27.6.2021;6:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;27.6.2021;15:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;27.6.2021;15:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;27.6.2021;15:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;27.6.2021;20:50:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;5.1.2021;17:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.1.2021;17:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;27.6.2021;22:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;27.6.2021;22:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;12.6.2021;11:25:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;12.6.2021;11:25:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;28.6.2021;8:05:00;42,23247;24,82184;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;28.6.2021;8:05:00;42,23247;24,82184;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;8:05:00;42,23247;24,82184;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;11:51:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;28.6.2021;11:00:00;42,01787;24,86371;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;11:00:00;42,01787;24,86371;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;10:30:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;28.6.2021;10:30:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;28.6.2021;13:15:00;42,64139;24,80578;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;28.6.2021;13:15:00;42,64139;24,80578;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;28.6.2021;16:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;16:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;17:25:00;42,645;24,80795;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;28.6.2021;16:30:00;42,01474;24,8673;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;16:30:00;42,01474;24,8673;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;16:30:00;42,01474;24,8673;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;5.1.2021;9:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;28.6.2021;19:00:00;42,09378;25,21593;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;28.6.2021;19:00:00;42,09378;25,21593;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;28.6.2021;18:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;18:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;18:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;28.6.2021;18:50:00;42,23284;24,7381;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;28.6.2021;21:00:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;28.6.2021;21:00:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;29.6.2021;6:47:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;29.6.2021;6:47:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.6.2021;16:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;23.6.2021;16:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;29.6.2021;7:45:00;41,86548;24,81993;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;да;не
2021;2.2.2021;7:40:00;;;ДРУГ ВИД ПТП;не;не
2021;2.2.2021;7:40:00;;;ДРУГ ВИД ПТП;не;не
2021;29.6.2021;12:45:00;42,0078;24,87691;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;29.6.2021;12:45:00;42,0078;24,87691;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;29.6.2021;13:25:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;29.6.2021;13:25:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;22.1.2021;12:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;22.1.2021;12:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;22.1.2021;12:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;29.6.2021;13:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;29.6.2021;13:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;29.6.2021;13:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;29.6.2021;17:30:00;42,64112;24,81189;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;29.6.2021;17:30:00;42,64112;24,81189;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;29.6.2021;17:30:00;42,64112;24,81189;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;30.6.2021;8:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;30.6.2021;13:50:00;;;ДРУГ ВИД ПТП;не;не
2021;30.6.2021;13:50:00;;;ДРУГ ВИД ПТП;не;не
2021;30.6.2021;13:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;30.6.2021;13:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;30.6.2021;11:30:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;30.6.2021;11:30:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;30.6.2021;15:40:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;30.6.2021;15:40:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;30.6.2021;15:05:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;30.6.2021;15:05:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;1.7.2021;11:00:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;да;не
2021;1.7.2021;11:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;1.7.2021;11:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;1.7.2021;13:25:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;1.7.2021;13:25:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;1.7.2021;10:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;1.7.2021;10:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;1.7.2021;14:20:00;42,02759;25,18924;БЛЪСКАНЕ В СКАТ;да;не
2021;1.7.2021;18:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;1.7.2021;18:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;1.7.2021;18:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;1.7.2021;21:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;1.7.2021;21:50:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;2.7.2021;7:25:00;42,33312;24,75272;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.7.2021;7:25:00;42,33312;24,75272;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.7.2021;9:15:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.7.2021;9:15:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.7.2021;9:15:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.7.2021;9:00:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;2.7.2021;12:50:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.7.2021;12:50:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.7.2021;17:53:00;42,15456;24,67664;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.7.2021;17:53:00;42,15456;24,67664;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;2.7.2021;17:53:00;42,15456;24,67664;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;22.1.2021;16:20:00;42,14365;24,75532;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;22.1.2021;16:20:00;42,14365;24,75532;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;2.7.2021;17:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.7.2021;17:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;2.7.2021;19:43:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;2.7.2021;19:43:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;2.7.2021;19:43:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;3.7.2021;8:55:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;да;не
2021;3.7.2021;12:55:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;3.7.2021;12:55:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.7.2021;12:55:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;3.7.2021;16:00:00;42,1938;24,78349;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.7.2021;16:00:00;42,1938;24,78349;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;3.7.2021;16:00:00;42,1938;24,78349;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;4.7.2021;6:10:00;42,20061;24,73508;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;4.7.2021;13:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;4.7.2021;13:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;4.7.2021;13:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.7.2021;18:10:00;42,01311;24,86742;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;4.7.2021;18:10:00;42,01311;24,86742;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;3.7.2021;1:30:00;;;БЛЪСКАНЕ В ДЪРВО;не;не
2021;5.7.2021;7:50:00;42,4432;24,78526;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;5.7.2021;7:50:00;42,4432;24,78526;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;5.7.2021;7:50:00;42,4432;24,78526;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;5.7.2021;7:50:00;42,4432;24,78526;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;23.1.2021;2:00:00;41,99033;24,87195;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;23.1.2021;2:00:00;41,99033;24,87195;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;5.7.2021;3:37:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;да;не
2021;5.7.2021;16:08:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;5.7.2021;16:08:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;5.7.2021;16:47:00;;;ДРУГ ВИД ПТП;не;не
2021;5.7.2021;17:50:00;;;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;да;не
2021;5.7.2021;17:50:00;;;БЛЪСКАНЕ НА ВЕЛОСИПЕДИСТ;не;не
2021;5.7.2021;17:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;да;не
2021;5.7.2021;17:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;5.7.2021;20:20:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;5.7.2021;23:30:00;;;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;6.7.2021;1:30:00;;;БЛЪСКАНЕ В ДЪРВО;да;не
2021;6.7.2021;1:30:00;;;БЛЪСКАНЕ В ДЪРВО;не;не
2021;6.7.2021;12:45:00;;;ПАДАНЕ НА ПЪТНИК;да;не
2021;6.7.2021;12:45:00;;;ПАДАНЕ НА ПЪТНИК;не;не
2021;23.1.2021;9:45:00;42,1526;24,78872;ПАДАНЕ НА ПЪТНИК;не;не
2021;23.1.2021;9:45:00;42,1526;24,78872;ПАДАНЕ НА ПЪТНИК;да;не
2021;6.7.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;6.7.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;6.7.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;6.7.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;6.7.2021;13:20:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;6.7.2021;13:20:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;6.7.2021;22:00:00;;;БЛЪСКАНЕ НА КАРУЦА;не;не
2021;6.7.2021;22:00:00;;;БЛЪСКАНЕ НА КАРУЦА;да;не
2021;1.7.2021;20:00:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;1.7.2021;20:00:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;7.7.2021;12:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;7.7.2021;12:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;7.7.2021;12:15:00;42,60301;24,98808;БЛЪСКАНЕ В ДЪРВО;да;не
2021;7.7.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;7.7.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;7.7.2021;14:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;7.7.2021;16:00:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;7.7.2021;22:00:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;7.7.2021;23:30:00;;;БЛЪСКАНЕ НА ППС И ВЛАК;не;не
2021;7.7.2021;23:30:00;;;БЛЪСКАНЕ НА ППС И ВЛАК;не;не
2021;23.1.2021;11:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.1.2021;11:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;23.1.2021;11:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;18.5.2021;17:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.5.2021;17:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;8.7.2021;11:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;8.7.2021;11:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;8.7.2021;12:15:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;8.7.2021;12:15:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;8.7.2021;13:30:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;8.7.2021;20:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;8.7.2021;20:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;8.7.2021;20:30:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;8.7.2021;21:15:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;8.7.2021;21:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;8.7.2021;21:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;9.7.2021;2:20:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;9.7.2021;7:45:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;9.7.2021;7:45:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;9.7.2021;7:45:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;9.7.2021;9:45:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;4.1.2021;10:10:00;42,1372;24,98031;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;4.1.2021;10:10:00;42,1372;24,98031;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;4.1.2021;10:10:00;42,1372;24,98031;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;4.1.2021;10:10:00;42,1372;24,98031;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;23.1.2021;20:18:00;42,19732;24,78928;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;7.7.2021;3:30:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;9.7.2021;12:00:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;24.6.2021;14:15:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;9.7.2021;14:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;9.7.2021;14:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;9.7.2021;23:00:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;9.7.2021;23:00:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;10.7.2021;10:30:00;42,18234;24,83934;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;10.7.2021;10:30:00;42,18234;24,83934;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;10.7.2021;13:15:00;41,9315;24,84633;БЛЪСКАНЕ В СКАТ;не;да
2021;10.7.2021;18:30:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;10.7.2021;19:30:00;;;ПАДАНЕ НА ПЪТНИК;да;не
2021;10.7.2021;19:30:00;;;ПАДАНЕ НА ПЪТНИК;не;не
2021;10.7.2021;20:21:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;10.7.2021;20:21:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;10.7.2021;20:21:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.1.2021;21:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;23.1.2021;21:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;11.7.2021;1:40:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
